id,review_1st,review_2nd,description_1st,description_2nd,overview_1st,overview_2nd,votes,reviews_from_critics,popularity,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6
tt0037179,5.574337,10.813419,20.787851,-3.9288867,12.610808,1.0566119,5.25,7.0,1.1107360000000002,,,,,,
tt0118819,3.6543107,11.916028,18.812422,-5.3068943,11.897826,-0.094261445,7.300000000000001,80.0,6.715019,tt0095675,tt0287467,,,,
tt0286261,2.9026198,12.808376,20.09066,-5.5721,11.702033,3.1858761,7.25,83.0,3.411156,tt0118818,,,,,
tt0404552,0.9452408,11.503345,20.871225,-4.2714796,12.560595,0.5151481,4.0,10.0,2.011938,,,,,,
tt0050709,2.1861665,11.741382,21.684452,-1.746823,9.957181,4.4043274,7.0,6.0,2.898182,tt0050669,tt0044907,,,,
tt0498120,2.8062823,13.237153,19.14593,-4.350149,13.922737,1.1665757,6.550000000000001,81.0,0.977421,tt0119828,tt0072204,,,,
tt0108071,2.756366,13.020125,19.942171,-4.424998,12.618702,1.7313517,7.199999999999999,29.0,6.499523,tt0110367,,,,,
tt0104779,1.3032558,11.845523,21.966629,-4.2910647,12.719309,0.75423837,7.1,76.0,11.298195,tt0070913,,,,,
tt0065777,5.0854974,14.105507,17.661322,-2.4836771,9.84085,3.5410855,7.0,42.0,2.105027,,,,,,
tt0066826,1.0917627,10.188047,20.089043,-4.447171,13.021893,1.8857429,6.15,16.0,0.659046,tt0044811,,,,,
tt0120112,4.2239585,13.082548,22.191223,-3.1239662,12.467616,3.2793968,5.6,57.0,2.314911,,,,,,
tt0792966,1.8755538,11.763852,20.681957,-4.0022697,13.609164,1.643113,7.2,39.0,1.871922,,,,,,
tt0071949,4.004098,13.551522,20.99085,-2.3070304,10.562083,0.38185066,7.35,5.0,0.002001,,,,,,
tt0816556,5.893943,10.739233,21.3794,-3.3379285,12.514162,3.014841,6.199999999999999,111.0,5.634004,,,,,,
tt0062089,4.1307793,9.808698,21.09189,-3.8404443,12.808895,1.7460898,6.4,15.0,1.385444,tt0063570,,,,,
tt0097008,3.9488316,9.526064,20.81262,-2.8947103,11.899078,0.39352724,4.85,20.0,0.8614729999999999,tt0080100,,,,,
tt0120802,2.8070004,12.850751,20.013266,-3.7909293,10.151621,3.6747508,7.4,74.0,7.7258429999999985,,,,,,
tt0808357,1.2713848,13.611227,17.719057,-1.1259838,10.494065,0.7027031,7.15,189.0,6.96177,,,,,,
tt0094347,3.0377612,10.188674,20.123919,-2.531342,11.7151985,2.1924784,7.3,17.0,1.334529,,,,,,
tt0127311,3.9625034,13.640168,18.571264,-4.4878254,12.0852,4.804547,7.949999999999999,2.0,0.976886,tt0499262,tt0902955,tt0263438,,,
tt0091064,4.439222,10.923612,19.392431,-0.07987152,7.9229155,1.026818,7.35,177.0,13.534589000000002,tt0084516,tt0097368,tt0087363,tt0083907,tt0092991,
tt0307213,0.9819687,11.933085,20.492325,-3.9178286,12.243136,1.2554656,6.85,54.0,3.001605,tt0497986,,,,,
tt0425321,-0.23822527,10.86122,19.86186,-3.3218632,11.83787,4.656427,7.15,23.0,0.719249,,,,,,
tt0116692,2.1749132,12.103156,18.243681,-5.5070043,10.395993,4.505898,6.95,37.0,1.923957,,,,,,
tt0101465,2.7209654,13.7982435,19.147692,-1.8486753,10.30424,3.118445,7.3,19.0,1.7301990000000005,,,,,,
tt0209280,1.6147894,11.303473,20.24166,-5.604618,13.642727,0.5765121,6.4,8.0,0.0541669999999999,,,,,,
tt0240913,1.4258685,10.794756,21.65825,-4.2895813,12.707696,0.66642576,6.75,86.0,1.860018,tt0354356,tt0324133,,,,
tt0092972,2.3126407,12.7424,17.702494,-3.393176,9.749516,4.7092195,6.2,26.0,2.354311,tt0115751,,,,,
tt0119626,2.7215207,11.973519,18.750511,-3.7070036,11.721053,2.564194,7.4,10.0,2.435127,tt0190798,tt0320042,,,,
tt0090251,3.9305277,12.676869,20.29099,-4.4715047,13.264016,1.7629657,5.35,7.0,0.009919,,,,,,
tt0191636,2.7060487,9.400356,19.169119,-1.3634396,9.533834,1.718981,6.9,62.0,1.4414,,,,,,
tt0479773,1.422975,11.436952,19.056873,-4.742886,8.799993,3.7192616,6.4,7.0,1.034456,,,,,,
tt0486219,1.8741362,12.46659,18.954454,-2.3043401,9.5178175,4.46046,7.15,12.0,1.221554,tt0370919,,,,,
tt0113057,2.8117216,13.458199,19.683485,-5.545823,13.499866,1.2519643,6.85,19.0,1.813577,,,,,,
tt0872022,1.4479624,11.501024,18.91474,-5.331631,8.033351,3.4636934,7.4,8.0,1.454763,,,,,,
tt0076716,3.4568696,11.445976,18.766884,-1.4944669,9.4084015,3.1557765,6.35,64.0,3.5026550000000003,,,,,,
tt0126838,1.3774016,14.468265,20.63386,-2.0530145,11.465149,1.6632845,6.9,23.0,1.368056,,,,,,
tt0046161,3.3396404,14.332434,17.77345,-0.6876445,8.642665,2.2088978,6.2,3.0,0.422094,tt0035429,,,,,
tt0041182,3.644925,10.042626,19.537273,-1.7017678,9.856652,2.9883885,6.25,13.0,0.46916,tt0034922,,,,,
tt0408777,2.3354888,11.12385,20.777689,-2.0866914,11.859331,-0.25295162,7.35,108.0,5.681706,,,,,,
tt0008879,4.7551436,12.941685,19.557318,-2.4772568,12.502772,2.2277446,7.449999999999999,17.0,0.343201,tt0009652,tt0006206,,,,
tt0081182,2.1229603,10.402827,22.245024,-3.776426,10.7461,1.5676849,6.35,38.0,2.02305,,,,,,
tt0064019,2.4891498,12.867526,20.309532,-3.1788135,10.342861,4.5978746,5.65,22.0,0.6624220000000001,tt0066413,,,,,
tt0099606,4.8666673,13.4936285,17.552425,-0.7516727,8.208486,2.8651013,5.449999999999999,24.0,0.91273,tt0089283,,,,,
tt0092794,2.0488636,12.397277,17.593935,-4.1690207,11.177082,3.389238,6.7,29.0,0.288203,tt0096163,,,,,
tt0040737,1.2517579,10.88951,20.939787,-1.4406826,11.411418,1.5871546,7.45,29.0,2.460003,,,,,,
tt0100681,1.4689044,11.3444195,18.911186,-2.8228335,12.979484,3.5683022,7.050000000000001,9.0,1.263396,tt0494271,,,,,
tt0084707,2.037063,10.244196,17.273888,-1.3321961,11.297328,4.222852,7.5,41.0,15.417202,tt0086312,tt0074119,,,,
tt0403692,1.3979626,14.468991,20.255535,-5.743865,13.24078,2.3723688,6.4,35.0,1.3452879999999998,tt0313550,,,,,
tt0105271,2.858521,15.002293,19.726397,-2.3809576,13.509208,1.1930014,7.649999999999999,3.0,0.5897979999999999,,,,,,
tt0439662,2.9684348,15.31831,19.90316,-5.2249293,11.918643,4.95728,6.95,17.0,3.003526,tt0292490,,,,,
tt0386862,1.5213776,10.503785,20.05553,-4.0342035,13.08758,1.6548904,7.45,23.0,0.796554,,,,,,
tt0986213,2.9630306,15.380029,19.808184,-3.8095238,12.071547,4.382066,6.1,12.0,5.097788,tt0330843,,,,,
tt0443072,1.8926005,11.945305,18.215918,-5.2704115,11.878701,2.4432647,6.449999999999999,6.0,0.258096,tt0425236,tt0119773,,,,
tt0330247,4.0245824,11.272155,18.941504,-4.605104,10.992101,4.0878854,5.8,4.0,0.128164,,,,,,
tt0463385,1.8341467,12.450665,17.897507,-4.392878,10.226417,2.7267203,7.55,13.0,0.133962,,,,,,
tt0286482,1.9528825,11.745931,19.229576,-3.812229,-1.4895165,13.11714,6.1,1.0,0.542408,,,,,,
tt0300015,5.5857005,10.020376,17.88512,-1.8770224,10.775147,4.5447526,7.0,58.0,2.625315,tt0450336,tt0337909,,,,
tt0192949,2.7202144,10.92388,19.93394,-3.6851623,13.398738,1.217389,6.0,23.0,1.641105,,,,,,
tt0375735,4.9428363,12.921061,20.924898,-1.106547,13.079385,4.453552,6.1,78.0,1.643329,,,,,,
tt0177749,4.9825573,14.041156,17.784143,-1.3185192,8.905555,2.3334374,6.949999999999999,20.0,1.026911,tt0378906,,,,,
tt0031828,0.8359977,12.698282,19.886215,-2.8368702,12.084803,1.1737425,6.45,8.0,0.691801,,,,,,
tt0318292,3.461503,11.695576,18.915752,-5.3855686,12.871049,3.403136,6.5,1.0,1.138867,,,,,,
tt0050091,3.1063561,9.921011,18.117908,-0.17879963,7.903075,2.062094,8.1,6.0,0.6643100000000001,,,,,,
tt0145048,2.5796092,11.056195,18.06682,-4.651202,12.921163,2.2592876,3.1,6.0,0.004228,,,,,,
tt0478829,4.3420625,12.613369,20.088562,-3.1541867,10.891558,4.018181,7.4,56.0,2.233166,tt0069404,,,,,
tt0499262,2.187993,13.681799,21.017097,-5.281189,13.537507,0.9842948,7.6,24.0,0.8624629999999999,tt0127311,tt0902955,,,,
tt0084874,1.9134604,13.0633335,20.718557,-2.5539553,-1.4894607,13.11708,6.65,5.0,0.286929,,,,,,
tt0255665,3.087873,15.145697,15.994642,-3.302155,11.942621,4.847405,3.5,6.0,0.001196,,,,,,
tt0346336,2.0367293,13.105136,17.945164,-2.7920783,9.823451,3.436323,8.25,65.0,6.040001,,,,,,
tt0368658,2.558552,10.776384,18.271269,-4.0424094,11.229077,4.396616,7.05,66.0,3.127483,tt0245046,,,,,
tt0984200,4.201585,11.355673,21.451597,-4.8900037,12.331619,0.17752004,5.55,42.0,4.279817,tt0967945,tt0119791,,,,
tt0103617,3.4821806,13.285972,20.132393,-2.2140079,8.631159,1.4261745,3.65,10.0,8.484869999999999,tt0095382,,,,,
tt0246425,1.8434234,12.641877,18.170963,-4.066043,11.747042,3.3752906,6.2,,0.162737,,,,,,
tt0424273,2.1334674,14.339518,20.94251,-3.420975,11.98658,1.1401622,6.95,15.0,0.261949,,,,,,
tt0243222,4.063021,13.048182,18.693352,-0.85054106,9.439114,2.4684932,3.5,9.0,0.009465,tt0127296,tt0112887,,,,
tt0865297,2.657684,10.613002,19.602047,-3.3865955,12.690939,3.3616292,6.95,43.0,2.307735,tt0258967,,,,,
tt0092904,4.2316637,12.02857,19.130754,-3.7894015,10.453528,0.38620323,6.25,6.0,0.256896,tt0094597,tt0094347,,,,
tt0064940,0.5776218,10.779202,17.78622,-2.8826227,10.0394945,-0.15048864,6.95,66.0,4.2146370000000015,tt0087188,tt0080539,tt0093267,tt0044000,,
tt0087144,4.4688635,14.133052,17.66957,-0.8973437,10.1172085,3.4603307,6.35,8.0,0.7623479999999999,tt0046998,,,,,
tt0120716,5.1556416,14.085409,17.299824,-0.9749522,8.3883505,2.611014,6.35,49.0,9.217935,tt0182789,,,,,
tt0102855,4.1078424,12.078023,19.21715,-0.9744822,11.047133,2.6772919,6.85,6.0,0.736081,,,,,,
tt0395424,2.8702915,13.474746,17.918972,-1.6087621,10.819114,4.3609743,3.15,37.0,0.5879979999999999,tt0763840,,,,,
tt0080945,2.8012128,13.680185,18.84488,-4.1892633,13.019554,2.4884505,6.9,2.0,0.480404,tt0086992,tt0069226,tt0098347,tt0120835,,
tt0365183,1.6454052,11.431014,18.315891,-3.6171372,10.248011,4.090366,6.45,11.0,0.686426,,,,,,
tt0100685,4.2840285,10.60245,21.928326,-1.0675062,12.571913,3.050988,6.85,50.0,9.411171,tt0085210,tt0120399,,,,
tt0040092,2.308696,9.478648,21.77427,-3.5790174,10.101462,4.8839684,7.15,12.0,0.341956,tt0042477,,,,,
tt0855975,1.6462208,12.993398,19.864523,-4.8171444,10.055717,2.7540035,6.7,10.0,2.466901,,,,,,
tt0064106,2.5675347,13.40066,20.833956,-1.5321919,11.323544,-0.1742463,7.25,48.0,2.183945,,,,,,
tt0075902,4.575337,14.040654,18.360077,-3.0934923,10.306307,4.5855136,6.8,16.0,2.78344,,,,,,
tt0487273,2.6689928,10.901652,19.031538,-3.9744303,12.942367,3.7102196,6.85,50.0,1.2939379999999998,,,,,,
tt0357283,3.0068386,15.397006,18.409666,-3.509844,12.090638,4.7708697,7.3,33.0,0.146994,tt0104321,,,,,
tt0293007,1.7184997,12.950844,19.578878,-0.15722705,10.478271,2.5086448,7.35,65.0,4.345806,,,,,,
tt0363303,4.3199005,12.7622175,20.187912,-4.0671067,11.935029,4.74278,6.699999999999999,39.0,0.336821,tt0246266,,,,,
tt0370986,2.2925088,12.487133,20.09528,-2.3472557,12.797052,0.5934735,7.5,148.0,7.103951,tt0112887,tt0119809,tt0127296,,,
tt0372478,1.6083688,11.219946,18.022713,-3.0195835,-7.989656,2.4306335,6.85,7.0,0.653556,,,,,,
tt0178988,5.8328166,12.95872,18.342863,-3.2888205,10.697627,2.1193907,5.05,11.0,1.483082,tt0187512,,,,,
tt0414713,4.1776953,13.863963,17.715544,-3.2566798,10.409258,5.049432,7.0,24.0,0.80794,,,,,,
tt0275468,3.6714964,11.203144,18.039755,-4.4308777,10.027457,2.2560642,5.45,13.0,0.6897949999999999,,,,,,
tt0062310,1.895277,12.51543,18.188236,-1.4139062,10.051607,4.433209,7.25,10.0,1.384418,,,,,,
tt0147192,2.818238,10.75563,18.039745,-4.5183134,13.057368,2.7060275,5.85,20.0,0.109206,,,,,,
tt0112619,0.33405277,11.419251,17.657063,-3.1915808,11.865624,2.4895313,6.9,9.0,3.304718,tt0318292,,,,,
tt0807054,2.2627087,14.3023615,20.187136,-4.5457153,10.333861,4.677541,6.55,73.0,1.116784,tt0212826,,,,,
tt0048512,3.7219114,11.506891,18.048422,-1.6068585,10.434131,2.3050814,7.0,16.0,0.735358,tt0037075,tt0040087,tt0043503,,,
tt0443526,3.2889295,13.898206,18.517675,-5.467387,10.303423,4.7450786,6.25,27.0,0.4852899999999999,,,,,,
tt0363771,5.0582366,11.42318,19.52625,-1.6677879,9.611888,2.927912,6.800000000000001,286.0,18.13542,tt0417741,,,,,
tt0084821,1.9873791,11.821937,18.466284,-5.6265717,9.797354,4.5703535,6.8,6.0,0.329373,,,,,,
tt0113576,4.6050997,12.779012,18.232103,-5.2677565,11.080805,4.561389,5.45,8.0,0.089995,,,,,,
tt0088992,4.689402,11.324247,19.829924,-2.685834,11.722135,2.612872,6.9,12.0,0.000578,tt0064356,,,,,
tt0218922,4.2909684,9.87282,21.022802,-5.0762014,12.930558,0.65677816,5.949999999999999,92.0,9.970359,tt0294357,,,,,
tt0044453,1.3253802,10.55245,20.624157,-4.2649016,13.2835,1.0929027,7.05,18.0,0.367499,,,,,,
tt0428965,2.1702132,10.785949,19.980011,-4.3091326,13.508618,1.4509575,6.5,24.0,0.77666,,,,,,
tt0396690,2.9862175,15.336619,19.915297,-4.641634,10.272191,4.905106,5.6,7.0,0.176189,tt0349333,,,,,
tt0301050,2.6791923,13.245924,20.557634,-1.6798967,11.592403,2.3831294,7.4,22.0,0.217402,tt0300270,,,,,
tt0071464,2.646427,9.480514,20.454126,-5.0148168,13.2699,3.2824893,5.1,61.0,12.855473,tt0072933,,,,,
tt0381392,0.51808465,11.5123,21.120674,-3.552278,13.408299,1.511871,4.75,71.0,2.9340650000000004,tt0847050,,,,,
tt0039402,4.3166547,9.841713,20.185665,-1.0805308,10.170681,2.7836883,5.949999999999999,23.0,0.462747,,,,,,
tt0352332,3.4503553,12.864646,21.2771,-3.2737179,12.900034,1.1248486,7.35,28.0,0.90175,tt0428856,,,,,
tt0368913,1.0005543,10.891353,20.568146,-4.0861096,12.886462,1.9438366,6.8,106.0,2.066368,,,,,,
tt0366721,2.6060393,12.400294,17.47722,-3.1277168,9.918419,4.8381977,7.6,38.0,1.249402,tt0156794,,,,,
tt0063570,4.684935,13.73025,18.298742,-0.8574088,11.119202,2.9423144,6.300000000000001,9.0,1.236231,,,,,,
tt0397405,3.8078086,12.921964,18.774786,-2.253428,9.960135,2.30092,6.6,20.0,0.279829,tt0166287,,,,,
tt0108041,4.6429286,13.226152,18.614635,-4.879937,9.7264185,2.2295005,6.9,5.0,0.04586,,,,,,
tt0288491,2.9461105,9.181604,20.479458,-3.9739778,13.452427,1.4682564,7.3,2.0,0.254635,tt0075902,tt0238119,,,,
tt0086902,2.3073196,9.542565,19.47512,-4.6200094,13.011719,3.0068157,5.9,2.0,2.071165,,,,,,
tt0460829,4.0214844,10.918725,17.81248,-3.4275546,10.814757,4.7634997,7.0,261.0,6.610774,tt0100935,tt0080678,,,,
tt0063426,2.1841354,9.482164,21.46065,-4.7231765,13.711343,1.2769465,6.55,32.0,5.075434,tt0052050,,,,,
tt0127319,2.5230436,12.640345,19.858849,-3.9356112,11.175674,2.6242113,3.15,22.0,0.002534,tt0264472,tt0375735,,,,
tt0382077,2.6905897,9.361105,21.11599,-4.3144774,12.835941,3.464691,6.05,171.0,6.102059,tt0161081,,,,,
tt0451966,5.4261355,10.351146,20.392332,-1.2221733,9.974077,1.951862,7.1,43.0,1.589875,tt0112619,,,,,
tt0119861,1.1914248,12.79616,20.048649,-4.649638,10.862835,5.007798,6.65,7.0,1.7742950000000002,tt0211934,,,,,
tt0334754,1.4532176,11.497436,17.60714,-0.7784989,13.016453,1.0623057,6.9,39.0,1.948701,tt0162973,,,,,
tt0029706,2.51372,11.305742,20.04041,-4.898195,12.411325,2.6566246,7.35,16.0,0.164692,,,,,,
tt0381668,2.0885727,11.884311,17.969566,-2.3738506,10.36052,5.25681,6.949999999999999,100.0,1.42333,tt0317171,,,,,
tt0073540,2.185498,10.949275,20.058779,-3.6598492,12.673042,2.0534081,7.3,167.0,6.811264,,,,,,
tt0080157,4.793621,13.540538,17.791899,-0.70250297,9.408721,3.5757642,6.050000000000001,19.0,1.6699580000000005,tt0076868,tt0080641,,,,
tt0479341,5.2536464,14.134476,17.369547,-0.9667593,10.9583845,2.354127,6.35,78.0,1.714132,tt0095836,tt0079271,tt0179182,,,
tt0063729,3.2945974,11.954507,18.035763,-4.5833163,11.241795,3.2938993,6.75,26.0,2.061215,,,,,,
tt0156794,3.3841987,13.265247,17.87643,-3.3465536,10.950367,3.382474,7.5,53.0,1.266908,tt0366721,tt0120265,,,,
tt0806686,2.4850557,12.318897,19.093277,-5.5986986,12.226143,0.5731561,6.35,90.0,7.322719,,,,,,
tt0080016,2.685498,9.4020195,18.935478,-2.9886696,11.42781,3.6147587,5.35,77.0,4.510859,tt0082243,tt0080130,,,,
tt0120824,3.20415,10.941908,20.603764,-3.3932588,13.221344,1.2191257,6.550000000000001,119.0,8.191094,tt0245046,tt0297884,,,,
tt0093191,1.8405564,12.340794,21.024336,-1.9087892,9.9938,4.4521937,7.75,108.0,6.357321,,,,,,
tt0446298,3.8135366,13.527742,21.536898,-1.7375607,9.753872,0.48004583,6.2,49.0,1.321251,tt0317042,,,,,
tt0345032,2.1182127,13.165174,20.754318,-3.5499375,13.2335205,0.8960402,6.85,39.0,1.722948,,,,,,
tt0071458,4.8478374,14.063239,18.103304,-5.0108213,10.295953,4.693386,6.75,24.0,0.007319,,,,,,
tt0088979,5.6240454,11.686027,19.227833,-0.012095884,7.7648287,1.251972,6.25,17.0,5.385862,tt0089114,tt0087065,,,,
tt0304229,1.4838593,11.465798,18.938673,-0.7530933,7.853945,0.80393016,6.65,66.0,5.17434,tt0118818,tt0079596,,,,
tt0439817,4.3670106,10.809399,17.804405,-3.34423,9.643883,4.7103896,6.949999999999999,69.0,1.134351,,,,,,
tt0095530,2.246463,10.346582,19.36388,-4.6894045,10.315378,4.281694,8.65,11.0,0.424104,tt0110638,,,,,
tt0238321,3.4035425,13.119836,17.293045,-3.3233488,10.212016,4.0557275,5.85,27.0,1.9169080000000005,tt0090037,tt0068718,,,,
tt0473333,2.9027052,12.695587,19.733997,-3.587039,12.728891,0.36093572,5.550000000000001,51.0,7.856252,tt0943326,,,,,
tt0430065,4.430907,9.238307,19.989817,-5.549785,13.229914,0.7958231,5.6,10.0,0.554708,,,,,,
tt0324197,3.0690434,12.946371,21.144371,-3.807348,12.95854,1.6420037,6.5,103.0,2.379551,tt0098327,,,,,
tt0091830,2.1358345,9.555997,18.88813,-5.3231516,13.473055,2.390937,7.550000000000001,37.0,2.1945810000000003,tt0080728,,,,,
tt0483719,3.8262985,12.083185,18.91673,-4.4338546,11.621374,1.7903378,6.45,42.0,2.006734,,,,,,
tt0038675,1.0923201,10.219361,20.643635,-3.959175,13.196173,1.7871833,6.5,19.0,0.8328270000000001,tt0044811,,,,,
tt0765451,2.7976532,13.600717,17.55205,-0.95259553,8.355815,2.5622666,6.75,39.0,1.048087,,,,,,
tt0116683,5.13038,10.759604,19.618153,-1.2971885,9.069069,1.1132904,6.45,80.0,13.217623,,,,,,
tt0875581,2.1745372,13.002559,20.88561,-4.8903623,12.909377,3.6102908,6.65,5.0,0.4723189999999999,tt0343221,,,,,
tt0081291,1.6296529,10.479656,20.259373,-3.993775,10.553526,1.989982,6.85,29.0,2.057876,tt0839938,,,,,
tt0180793,3.1687136,12.809774,19.702866,-4.514852,12.678223,1.3184983,6.95,20.0,0.041845,,,,,,
tt0375611,2.978302,15.282783,20.224,-3.7923005,10.814819,3.6227627,7.949999999999999,30.0,2.854219,tt0292490,,,,,
tt0212132,2.9656076,10.887342,17.507946,-2.4093912,9.774227,4.5940022,6.949999999999999,35.0,1.236585,tt0410730,,,,,
tt0847877,5.8453093,10.550797,17.554085,-4.0254946,13.559919,0.55221665,6.3,15.0,1.2442540000000002,,,,,,
tt0304776,1.5542694,12.433945,18.462475,-4.2386365,11.033018,3.144559,5.5,10.0,0.277267,tt0472832,,,,,
tt0431975,3.2507708,12.314235,20.393261,-4.682268,12.565936,3.4113739,6.55,18.0,1.176549,,,,,,
tt0497986,1.3795466,14.464515,21.46173,-4.99038,13.498821,1.0435338,7.15,73.0,3.376611,tt0307213,,,,,
tt0297884,4.489342,10.82155,19.826836,-3.4624581,12.539532,1.7270242,7.1,191.0,10.107519,,,,,,
tt0062863,0.68330276,12.724741,20.046057,-0.9086666,10.279437,0.42381865,6.75,32.0,2.131668,,,,,,
tt0844742,2.476512,12.70471,18.99739,-4.353839,9.096728,3.9589753,5.7,26.0,0.076219,,,,,,
tt0069281,3.3765893,13.012061,21.154833,-5.099564,10.625473,4.251672,7.75,60.0,10.387423,tt0042546,tt0052561,,,,
tt0330911,3.1116045,12.700466,18.266985,-5.0363135,11.902121,3.3821352,6.5,5.0,0.219561,,,,,,
tt0494271,2.3317118,13.561994,20.838903,-3.884742,13.179035,3.414941,7.25,68.0,3.732055,tt0100681,,,,,
tt0486051,4.2689238,13.318069,20.543058,-2.5136557,10.1829195,0.03408635,5.75,91.0,5.944181,,,,,,
tt0077269,5.229072,14.160616,17.426867,-1.029576,8.505935,2.3308494,6.8,64.0,5.923299,tt0069281,tt0070511,tt0074452,,,
tt0343221,2.5874798,9.290373,17.43064,-0.957234,8.546304,2.823662,7.199999999999999,18.0,3.075638,,,,,,
tt0065851,2.830795,10.558911,19.39453,-0.5673779,10.335227,3.1164742,5.699999999999999,37.0,2.150514,tt0075334,,,,,
tt0389778,2.5725152,13.053847,19.77765,-4.848384,13.176759,0.86518866,6.9,4.0,0.119376,tt0109093,,,,,
tt0326429,4.866027,14.057672,17.458992,-1.2556422,9.724759,4.674541,6.4,34.0,12.485973,,,,,,
tt0064393,5.5344715,12.021482,19.190016,0.60038847,7.7779684,0.8315584,4.95,81.0,2.893789,,,,,,
tt0115751,1.2318807,10.758899,22.182585,-3.7485158,12.956106,0.83513063,7.5,96.0,8.558688,tt0092972,,,,,
tt0320042,2.6408195,12.189734,18.174805,-3.2240462,9.535207,4.428098,6.699999999999999,15.0,0.952055,,,,,,
tt0773318,3.881178,12.927655,19.814524,-3.7437277,10.461373,2.1327631,5.449999999999999,8.0,0.288025,,,,,,
tt0064626,2.6069796,11.957511,17.431095,-3.7075434,10.149004,4.4802923,2.6,13.0,0.034614,tt0068367,,,,,
tt0021571,4.219208,13.905859,19.483883,-2.0927413,10.859108,0.2150135,7.199999999999999,40.0,1.289409,,,,,,
tt0415932,3.0722532,13.40753,19.253786,-5.2874346,12.405394,0.5075579,6.800000000000001,76.0,2.753316,tt0428856,tt0240913,,,,
tt0285441,2.9409587,13.787889,18.780418,-1.6330652,9.257175,2.4763737,6.9,76.0,1.135061,tt0022599,tt0120321,,,,
tt0074740,4.0391145,12.151126,18.688354,-1.156322,10.529254,2.515567,6.699999999999999,79.0,2.739487,tt0066612,,,,,
tt0074768,0.5336677,11.646829,17.46263,-0.6816446,8.201457,2.8655922,4.15,30.0,1.486119,,,,,,
tt0041776,5.470683,11.550631,18.733356,-2.1694262,11.86915,0.8418613,6.25,30.0,1.05775,,,,,,
tt0087892,3.119845,12.531377,19.95671,-4.4698777,10.592351,4.9440355,7.05,49.0,11.842837,,,,,,
tt0120632,2.4771717,10.764698,20.867838,-1.779648,11.61382,3.373648,6.6,94.0,8.228219000000001,tt0118556,tt0093191,,,,
tt0091867,2.3725803,11.740228,18.51674,-5.5983777,12.615922,3.5077496,7.1,66.0,6.175166,tt0106226,,,,,
tt0067306,3.6021664,9.765013,18.746992,-3.5737264,9.62191,3.21309,7.6,9.0,0.187901,,,,,,
