id,review_1st,review_2nd,description_1st,description_2nd,overview_1st,overview_2nd,votes,reviews_from_critics,popularity,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6
tt0065206,3.0836117,9.657501,22.281145,-3.759476,12.4566345,2.9198005,6.050000000000001,30.0,0.875307,tt0065398,,,,,
tt0324133,3.6704724,12.914812,20.070902,-4.4037094,10.386103,4.816579,6.6,173.0,14.481103,tt0240913,tt0354356,,,,
tt0119994,2.1038609,14.243428,22.544771,-2.6790538,11.332565,0.3889372,6.1,34.0,3.2889440000000003,,,,,,
tt0047377,2.3738675,9.890139,21.194561,-1.1554775,11.583096,-0.14246173,6.3,19.0,1.076524,tt0047370,,,,,
tt0089572,4.185223,9.043129,21.614801,-2.5001996,10.73294,1.864237,5.949999999999999,31.0,6.473841999999999,tt0092783,tt0086356,,,,
tt0133197,3.1285546,11.185435,17.95701,-4.4147916,11.087816,3.4212935,5.65,3.0,0.481484,tt0340376,tt0091164,,,,
tt0092783,4.627731,10.578368,22.143972,-1.5300364,10.870195,0.25048286,6.5,21.0,2.478231,tt0089572,,,,,
tt0830558,1.0094919,11.341664,20.874908,-3.656278,12.126587,2.0677185,6.55,47.0,4.763911,,,,,,
tt0041983,3.3238719,9.558166,21.539066,-1.3022918,10.783462,0.40582728,5.65,26.0,0.821465,,,,,,
tt0411270,3.688509,10.526922,20.269974,-2.9251,12.479717,2.909425,7.05,109.0,6.801830000000002,,,,,,
tt0047960,6.292132,11.10653,19.445137,-0.674764,8.770442,1.2685765,5.4,26.0,3.210566,tt0035124,,,,,
tt0126562,0.923357,10.877582,20.616184,-3.6356244,10.456376,2.3347914,4.8,10.0,0.151701,,,,,,
tt0115862,4.278795,10.121324,21.20894,-2.8130972,10.8045,1.2610937,5.95,41.0,3.998494,tt0119594,,,,,
tt0110186,3.1959305,13.2399025,20.253212,-4.396188,13.513331,0.9457115,6.25,14.0,0.912909,tt0168501,tt0255819,,,,
tt0094082,2.1552746,11.947895,22.650417,-2.2339947,10.915648,1.0625646,6.5,19.0,10.638289,,,,,,
tt0294939,2.2125127,13.134412,19.835281,-0.9796523,11.83916,2.1821833,5.1,5.0,0.597424,tt0785002,,,,,
tt0028004,4.3710694,9.416087,22.085638,-1.644256,11.009839,1.3362505,5.35,2.0,0.201302,tt0050271,tt0050737,,,,
tt0177898,2.9199264,13.095736,22.368439,-2.6747935,11.618405,0.5790688,5.3,4.0,0.7145640000000001,,,,,,
tt0108633,1.5581208,12.55063,22.373796,-1.285377,10.827008,0.45230663,5.75,12.0,1.51734,,,,,,
tt0029808,2.9086816,13.430638,21.063591,-5.1600895,11.932622,3.4031358,7.25,40.0,1.543832,tt0037075,tt0035966,,,,
tt0466665,1.8651725,12.086945,20.840174,-2.7816806,12.22436,0.18637781,5.45,27.0,1.399056,tt0783515,,,,,
tt0069967,4.287145,13.487962,21.2301,-1.4730278,11.539621,0.16058607,7.1,20.0,2.740764,,,,,,
tt0897361,1.9723204,10.633614,20.834597,-3.9045808,12.238289,2.4899745,3.8,145.0,4.961439,tt0127296,tt0420087,,,,
tt0164368,3.3480916,10.411464,21.932386,-2.9436312,11.348768,0.8579319,5.85,35.0,1.320519,tt0405866,tt0463486,,,,
tt0049922,0.6183878,11.541601,20.486473,-3.9672434,12.720381,1.5793798,3.6,36.0,0.129098,tt0041983,,,,,
tt0038455,1.7402077,10.683696,22.5979,-2.7675517,10.928425,-0.3303827,6.699999999999999,40.0,2.044264,tt0047878,,,,,
tt0120467,5.5359163,11.443474,20.102198,-2.8546417,11.455347,2.3739643,5.3,23.0,1.62632,tt0109445,tt0081114,,,,
tt0100150,3.8658412,13.413322,21.318512,-1.4382839,13.357182,2.2796626,7.6,152.0,7.495853,tt0101410,tt0110074,tt0887883,,,
tt0034959,3.6128807,9.169054,16.38822,-3.3013968,11.609592,0.70697135,6.15,10.0,0.635338,,,,,,
tt0079271,4.3136296,10.4548235,18.96815,-3.699483,13.162263,1.7409362,6.85,66.0,2.417741,tt0095836,,,,,
tt0795463,3.147967,13.207072,18.012415,-3.0247693,10.947804,2.1779237,6.65,8.0,0.467144,tt0454839,tt0880578,,,,
tt0295254,3.744132,13.216902,22.504385,-1.3955582,10.402639,2.1182935,3.3,104.0,5.160215,tt0185371,,,,,
tt0041503,2.4098508,11.51223,22.420645,-3.365109,11.682219,3.4944491,6.449999999999999,14.0,1.551252,tt0047878,tt0044789,,,,
tt0255819,3.802535,11.914731,19.056736,-3.089779,11.154157,3.0971866,6.85,44.0,9.503157,tt0104573,,,,,
tt0052561,4.744852,9.860565,22.322065,-3.138644,11.927881,0.00070729153,7.85,117.0,9.473772,tt0033870,,,,,
tt0070126,4.710401,9.994851,22.316025,-3.5653656,12.028608,0.44205478,4.85,12.0,0.157909,tt0067732,,,,,
tt0995827,2.9288635,12.30166,21.701452,-3.454893,12.290531,4.3898797,4.65,2.0,0.087513,,,,,,
tt0047985,3.3449945,12.572043,20.920681,-2.198901,11.563698,-0.3700511,7.05,33.0,10.160986,tt0043503,tt0039302,tt0044533,,,
tt0089679,3.2222533,10.291419,19.789394,-2.3531077,11.321178,-0.065187626,5.9,44.0,1.126088,tt0086352,,,,,
tt0865554,3.0215628,13.819781,17.891113,-3.685209,10.219447,4.009542,4.7,99.0,6.675032000000002,,,,,,
tt0298082,0.68365866,12.80272,18.637054,-4.2388444,10.769763,1.5562887,6.050000000000001,11.0,2.725099,,,,,,
tt0445965,3.7521303,10.207873,22.472368,-2.4041557,11.499652,-0.4036849,5.5,74.0,5.628521,,,,,,
tt0066605,3.326905,12.67402,21.60985,-2.9069145,11.77065,-0.40434843,7.15,4.0,0.478794,,,,,,
tt0119594,3.084588,11.092822,22.013424,-2.0022788,11.415666,0.3666376,6.15,74.0,9.468224,tt0110684,tt0115862,tt0084732,,,
tt0276868,2.475245,10.471747,22.175304,-3.5927079,12.13184,3.3754275,5.6,,0.719804,,,,,,
tt0116516,5.093492,10.524436,18.404469,-5.2656417,11.406282,2.9464333,5.35,19.0,1.597247,tt0212132,tt0410730,,,,
tt0114666,4.471726,9.970229,18.613169,-5.339844,12.350011,2.3271518,4.8,18.0,1.820419,tt0111048,tt0301199,,,,
tt0411061,4.9477997,10.154758,22.279894,-2.337758,10.394905,1.0528529,5.800000000000001,150.0,8.552967,,,,,,
tt0461989,3.6616645,13.786937,18.324467,-3.846772,12.560712,4.38765,6.35,19.0,0.156075,,,,,,
tt0051724,1.3911783,12.170785,19.415134,-3.360767,11.287714,1.7125361,6.1,27.0,0.785257,tt0051725,tt0051139,tt0051196,tt0046330,,
tt0034622,3.7173526,9.865892,21.438885,-1.8155848,11.611097,1.0986637,6.9,9.0,0.256422,tt0035980,tt0028829,,,,
tt0023335,3.0192394,12.261791,18.58697,-4.838779,11.52891,-0.42699993,5.8,23.0,0.4713279999999999,,,,,,
tt0408345,4.23679,12.605976,21.643686,-2.7709565,10.204675,1.1438936,5.699999999999999,164.0,6.500892,tt0118571,tt0109444,tt0100404,,,
tt0070077,2.8744848,13.638117,21.327993,-1.885278,10.774851,1.45495,7.55,93.0,8.652856,tt0082220,,,,,
tt0064691,5.8737893,12.388773,19.160738,0.7183267,7.6604233,0.7753681,4.800000000000001,20.0,1.489319,tt0075334,,,,,
tt0068675,3.7472386,10.264567,22.262712,-3.3313437,11.965755,0.07303613,6.35,42.0,12.300262,tt0073911,,,,,
tt0304328,4.9753647,13.269858,21.374186,-2.3568702,11.463632,1.0173321,6.15,42.0,2.400607,,,,,,
tt0465538,3.8579297,12.512333,22.885015,-2.226443,11.220129,0.34321362,6.9,313.0,7.857078,,,,,,
tt0211933,1.7481495,11.244277,21.582733,-2.7528024,12.34172,0.8863334,6.4,134.0,7.076061999999999,,,,,,
tt0963965,3.8496602,13.322811,21.935717,-2.8819454,12.254434,0.015019379,5.65,38.0,3.4816480000000003,,,,,,
tt0039881,0.7014714,12.767414,21.478016,-0.6570017,10.77109,0.65566397,6.7,37.0,4.237737999999999,tt0047878,tt0044789,,,,
tt0039820,0.7029676,12.830941,22.54824,-2.4834633,11.440015,-0.67082316,4.8,9.0,0.16192,tt0039881,tt0041523,,,,
tt0031677,5.0853353,9.733329,22.242998,-1.882145,9.854823,1.3953755,6.7,7.0,0.224115,,,,,,
tt0418110,3.0519512,11.730148,20.702574,-2.1939025,10.051401,2.786928,7.25,47.0,4.387586,,,,,,
tt0068309,3.472023,10.59554,20.115463,-3.5720625,10.713369,3.6543283,6.0,40.0,5.070135,tt0063803,tt0119485,tt0088680,tt0106226,,
tt0041207,3.3885677,10.43331,21.64392,-0.6975291,8.94747,1.4378754,6.199999999999999,15.0,0.844059,,,,,,
tt0034707,4.2852845,9.313724,21.66023,-4.3424773,11.552581,-0.81706524,3.0,3.0,0.005536,,,,,,
tt0116282,3.2705832,12.559203,21.880962,-1.4375932,11.087207,1.4403262,7.9,227.0,12.61469,tt0266697,tt0066921,,,,
tt0242587,4.041507,13.181781,19.914562,-4.9867682,12.002365,2.0613968,6.9,70.0,8.66635,tt0250478,,,,,
tt0120683,2.6041725,10.148824,18.235876,-5.1948013,12.6174135,3.701259,5.35,49.0,1.807605,tt0118901,tt0105483,tt0164108,,,
tt0386504,2.8202047,12.335412,20.452084,-4.1032314,10.029851,0.7821061,5.5,52.0,3.652969,tt0330111,,,,,
tt0024429,1.411891,10.79823,21.083652,-3.5313683,11.958569,-0.20839284,5.7,2.0,0.076547,,,,,,
tt0114660,3.9913337,12.096247,21.033808,-1.1747175,10.034408,3.8414564,6.75,45.0,4.486179,tt0100685,,,,,
tt0499101,1.2609868,11.059076,22.11188,-2.9437606,12.263017,2.132128,7.05,34.0,1.038858,,,,,,
tt0090151,2.8965576,10.076136,20.439775,-2.7893996,12.905221,0.7626516,6.050000000000001,7.0,0.619283,tt0107286,tt0085210,tt0089652,,,
tt0210382,2.5130966,9.378349,22.625084,-2.3390336,11.067583,0.09178316,5.75,49.0,2.488424,tt0085872,,,,,
tt0892767,3.518392,12.300131,22.265556,-3.2402434,12.21026,0.20425925,5.55,71.0,7.455953,,,,,,
tt0117202,1.8559573,11.4950285,18.662294,-5.0676455,11.87598,1.9816207,6.55,32.0,0.881187,tt0208196,tt0107473,,,,
tt0044075,4.3932233,9.640614,21.600986,-2.419226,13.345789,2.6534293,7.0,16.0,0.8594149999999999,tt0036418,,,,,
tt0088255,1.0569208,11.491104,21.676361,-4.0879397,12.539808,0.6259655,4.699999999999999,21.0,1.746702,tt0089539,,,,,
tt0458242,1.8237898,13.495071,21.849606,-3.2947278,8.239045,3.5104744,6.75,73.0,2.329388,,,,,,
tt0046969,3.4723136,10.056572,20.574556,-1.3040677,10.467956,0.9737073,4.6,21.0,1.1146969999999998,tt0039645,,,,,
tt0064437,2.733227,9.362758,20.62194,-4.9842143,12.195151,3.3844104,6.85,85.0,2.746721,tt0082220,,,,,
tt0067602,1.3911902,10.874296,20.629337,-2.4137723,12.187368,2.9870667,5.9,28.0,0.3207239999999999,tt0064787,,,,,
tt0047878,3.8842578,10.21707,21.906614,-1.6402155,10.908839,0.69130117,7.300000000000001,61.0,1.787278,tt0044789,,,,,
tt0118870,3.5252554,10.326189,18.701714,-5.432653,11.792281,0.23824176,4.8,6.0,0.905505,,,,,,
tt0095316,3.7274897,11.902502,21.103577,-1.7467862,11.530167,2.6814203,4.85,15.0,1.603891,tt0090350,tt0113014,,,,
tt0023042,3.3966174,14.04894,21.003784,-1.4774598,9.738528,4.1949096,7.8,47.0,8.741855000000001,tt0021079,tt0022286,,,,
tt0119683,2.263109,11.765014,21.528566,-1.7196127,10.729463,1.024845,7.3,75.0,12.238488,tt0110638,,,,,
tt0052050,2.356126,11.609166,21.13877,-1.6066247,11.041387,2.1438918,6.7,31.0,2.027982,tt0041555,tt0033774,,,,
tt0301199,2.4480765,12.956087,21.300533,-2.818353,11.648254,1.4892483,7.05,145.0,5.349653,tt0765443,,,,,
tt0023590,2.8655963,9.438206,19.419945,-4.822747,12.967766,3.0440397,6.65,29.0,0.75757,tt0022208,,,,,
tt0472259,3.857131,9.110089,20.518082,-4.045681,12.509889,2.0114226,6.1,71.0,2.392367,tt0830558,tt0426459,,,,
tt0104036,-0.17230876,10.915313,17.827913,-1.0081269,10.25446,2.088652,7.050000000000001,72.0,7.404329,,,,,,
tt0808279,3.702532,13.938512,20.925264,-2.6081471,11.928489,2.8296747,6.449999999999999,263.0,6.841586,tt0098327,tt0324197,,,,
tt0051725,0.29720408,11.057466,20.337873,-3.9448488,12.020099,1.6219645,5.5,10.0,0.318612,tt0051724,,,,,
tt0099250,3.691812,13.750182,17.68666,-1.10609,9.154393,2.6425066,4.75,7.0,0.751073,tt0238321,,,,,
tt0155197,4.598151,11.540891,18.871912,-3.3925471,11.23777,1.9339788,5.5,8.0,1.19861,tt0339419,,,,,
tt0829193,2.4206762,12.796203,18.098768,-3.5419798,11.056878,2.7716863,5.949999999999999,70.0,2.461063,tt0095082,tt0068828,tt0119670,,,
tt0120399,3.6408262,11.288534,21.0019,-1.3791085,11.556869,1.8653953,6.65,102.0,7.923639,tt0096969,tt0100685,,,,
tt0839938,-0.23211291,10.846069,22.31424,-1.2833669,10.245938,1.5752014,6.5,43.0,1.020201,,,,,,
tt0050083,3.9161782,13.021291,22.786654,-2.3183243,11.534943,0.76183105,8.55,149.0,16.503959,tt0108052,tt0167260,,,,
tt0373926,2.9429662,13.469186,22.038445,-1.6082623,10.61602,0.2361059,6.300000000000001,230.0,12.047671,tt0963178,tt0164184,,,,
tt0082220,4.357007,11.184183,20.582993,-1.7367294,10.537653,1.3434182,6.6,43.0,2.696125,tt0068168,tt0070077,,,,
tt0488612,3.9589338,10.654971,20.801008,-1.6667087,10.086942,0.39810658,5.45,9.0,0.545768,,,,,,
tt0066735,5.1013746,9.820438,22.418856,-2.477405,10.619812,1.6350408,6.45,118.0,2.873255,tt0080923,tt0220827,tt0073582,,,
tt0041761,3.9520772,9.234365,21.425642,-0.786173,9.807601,1.9805698,5.25,12.0,0.698314,tt0041983,tt0041503,,,,
tt0091170,0.47370717,11.49676,20.22872,-2.5571678,11.796165,0.9929187,3.1,4.0,0.43218,,,,,,
tt0039589,3.7481189,9.990162,22.25214,-2.1621141,11.673208,-0.29286364,6.5,33.0,2.153455,,,,,,
tt0113451,2.8752062,12.64018,22.278486,-2.3861125,11.035183,0.6592513,5.199999999999999,53.0,11.418917,tt0118040,tt0092783,,,,
tt0912597,3.0815928,12.421058,17.171686,-3.4136045,8.015245,3.2527082,6.0,31.0,8.271179,tt0810827,tt0758742,,,,
tt0120697,2.5216544,12.573681,19.195475,-5.358008,12.383898,0.6432702,6.3,9.0,0.310475,tt0839938,,,,,
tt0237572,2.655645,13.235703,21.976439,-2.028239,11.745694,-0.21904908,6.699999999999999,145.0,12.806634,,,,,,
tt0096193,3.8879013,11.503722,17.401628,-3.3274074,10.183901,3.9510055,5.65,17.0,1.835663,tt0067989,tt0292610,,,,
tt0034798,1.8375657,10.517566,21.819586,-1.627663,10.707425,1.7300595,6.65,48.0,1.6428779999999998,tt0047679,,,,,
tt0427470,3.5826476,13.543387,18.62985,-4.883398,11.717706,1.9214725,6.8,145.0,12.153493,tt0844286,tt0325805,,,,
tt0119802,3.160856,9.7668705,21.982384,-2.6109095,11.273408,2.143572,6.5,23.0,2.2582880000000003,tt0105159,tt0100685,tt0119594,,,
tt0105483,2.8453841,12.852757,22.035423,-1.6460025,10.437432,0.6952819,5.4,26.0,8.900124,tt0118901,tt0120683,,,,
tt0762145,4.1852202,10.910825,21.33149,-1.1502857,10.189186,1.3672704,4.8,8.0,0.5435479999999999,,,,,,
tt0117394,5.76234,11.405957,21.125118,-5.0292177,13.277381,0.91255337,6.8,19.0,0.324979,tt0112619,,,,,
tt0119256,3.5648952,13.7964115,18.43714,-4.63461,11.950689,0.6846711,7.0,75.0,7.047560000000002,,,,,,
tt0062636,4.6520143,12.441485,21.340452,-1.3004317,10.104881,1.7737635,6.7,25.0,0.7236130000000001,,,,,,
tt0853096,4.702924,10.090657,22.0065,-2.3441591,10.7017355,-0.0061041857,6.0,97.0,4.028906,tt0120596,,,,,
tt0031022,4.8051553,9.225967,21.109436,-2.2477565,11.573014,0.46826863,7.300000000000001,33.0,2.561651,tt0036349,tt0038008,,,,
tt0113014,3.8641515,13.2975645,20.640057,-1.9370856,11.601244,0.54887384,5.9,4.0,1.108494,tt0111255,tt0095316,,,,
tt0245090,5.4025397,10.971907,17.352598,-1.3815391,8.363995,2.5416627,7.0,11.0,1.070223,,,,,,
tt0041523,2.0363677,11.904764,22.51102,-1.4935895,10.899147,-0.1637862,4.85,9.0,1.049591,tt0042428,,,,,
tt0043625,4.1352634,9.851841,18.867239,-5.691676,12.036689,-0.2671537,6.65,30.0,2.024833,tt0039204,,,,,
tt0073566,4.5649014,12.871837,22.190262,-2.9135795,10.92823,1.6207343,2.45,3.0,0.0037479999999999,tt0076261,,,,,
tt0049949,4.6919446,9.881764,22.70754,-1.5985056,11.172333,-0.48980576,7.0,31.0,5.249028,tt0042579,tt0035966,tt0037075,,,
tt0028478,4.6301384,9.663372,21.733603,-2.3335683,10.679656,0.67118865,6.65,38.0,1.057723,,,,,,
tt0109374,2.6779613,12.662549,19.18454,-4.170765,12.373002,0.8241368,6.2,18.0,1.926109,tt0120152,,,,,
tt0028346,3.4379513,12.750393,19.423458,-3.3102417,10.991476,2.6196597,3.95,41.0,1.602866,,,,,,
