id,review_1st,review_2nd,description_1st,description_2nd,overview_1st,overview_2nd,votes,reviews_from_critics,popularity,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6
tt0452039,3.910188,12.265769,20.570026,-4.835432,8.996215,4.211148,7.9,37.0,3.586257,tt0831888,tt0293416,,,,
tt0089984,3.5841787,13.098982,18.658571,-2.3236356,8.938862,2.2034407,7.1,14.0,2.087446,,,,,,
tt0142998,1.1870869,13.587416,20.258514,-2.7834527,8.146348,3.540625,6.55,19.0,1.041534,tt0070085,,,,,
tt0086244,2.554446,9.520951,18.642797,-1.7449303,8.516499,3.3386505,5.95,25.0,0.8757739999999999,tt0089691,,,,,
tt0190641,5.142006,12.227847,19.344238,-0.030982934,8.468936,1.140281,6.5,75.0,7.556825999999999,tt0435286,,,,,
tt0063172,4.6438603,13.040792,19.170166,0.47976857,8.2057295,0.9783951,6.5,72.0,3.74447,tt0109916,,,,,
tt0398237,2.0900428,11.477466,18.750813,-4.7935567,9.384211,0.9261476,5.65,25.0,1.321777,tt0486219,,,,,
tt0944834,2.7735386,12.775986,17.399458,-2.5667722,9.127033,2.504131,6.55,41.0,10.938912,tt0375568,tt0361089,,,,
tt0293416,1.5274934,12.306155,19.405443,-1.5933821,7.9658065,1.6184275,7.0,92.0,9.298092,tt0348121,tt0831888,,,,
tt0109553,3.3813446,12.841846,19.379084,-0.8742968,8.213863,3.5154927,6.050000000000001,11.0,0.557918,,,,,,
tt0070085,2.9667985,12.719895,18.243282,-1.4938195,9.408664,2.3060334,6.25,43.0,2.647596,tt0142998,,,,,
tt0290662,-0.17227818,10.858434,17.864473,-4.1020603,8.038803,3.4410467,6.95,19.0,0.532229,tt0108188,,,,,
tt0488870,3.0723822,14.003565,19.603487,-3.9229946,8.04261,3.4999242,7.550000000000001,11.0,0.418197,,,,,,
tt0142236,3.144576,14.051827,18.810379,0.32601842,8.435074,1.9490178,7.5,4.0,6.778755,tt0142242,,,,,
tt0808506,3.2989998,14.131911,19.521393,-3.9395213,13.12819,3.3692517,7.75,82.0,12.430158,,,,,,
tt0102802,5.3712883,13.236494,19.524258,-1.910775,11.127185,3.3801687,5.699999999999999,19.0,3.602031,tt0108395,tt0111419,tt0101329,,,
tt0089691,1.1996794,11.717012,18.725538,-3.236789,8.216675,3.379273,5.8,25.0,0.301613,tt0086244,,,,,
tt0042958,1.2826518,13.599382,19.412619,-3.6767006,11.4421015,-0.7392759,6.9,39.0,1.215475,tt0039871,tt0041699,,,,
tt0406941,1.5384762,13.778812,17.641506,-0.6740964,8.248234,3.3188312,5.15,6.0,0.355432,tt0401089,,,,,
tt0169880,3.5602062,13.279075,17.81555,-2.9687319,7.9461946,3.2386808,7.45,12.0,2.545437,,,,,,
tt0492784,1.1125451,11.031748,21.670773,-3.6218576,8.209318,3.4271014,7.05,49.0,3.171093,,,,,,
tt0285005,1.4744911,13.432106,20.885601,-1.8363694,10.431085,0.121912755,6.8,28.0,1.147692,,,,,,
tt0053275,5.3369713,11.060948,19.531506,-1.8093535,9.053054,1.905834,7.0,4.0,0.162513,tt0076416,,,,,
tt0110008,1.6551607,13.712949,19.78993,-1.288816,9.961348,0.3497326,7.25,71.0,9.607155,,,,,,
tt0451954,3.947626,12.94271,19.46457,-0.7476117,7.908596,3.1831338,6.05,38.0,1.120763,tt0210302,tt0430651,tt0100369,,,
tt0109916,4.9179254,12.982723,18.999828,0.2105299,8.105339,0.9957183,5.75,52.0,1.7285259999999998,,,,,,
tt0758742,2.5461845,13.100273,21.644707,-2.0125244,8.012692,3.2336588,7.25,78.0,9.570657,tt0810827,tt0912597,,,,
tt0213203,2.3617344,11.87481,19.555582,-4.5465903,11.802797,3.6348348,6.05,35.0,5.568359,tt0337711,,,,,
tt0117338,3.847494,12.892251,18.639973,-3.2274046,7.964573,3.4009812,6.65,4.0,1.651635,,,,,,
tt0367913,5.1149406,11.741192,21.3451,-3.735052,8.031193,3.4683266,6.45,33.0,5.165962,tt0218553,tt0235712,,,,
tt0348121,3.3988147,12.183752,18.126844,-1.580798,10.011139,2.9314096,6.65,117.0,8.354775,tt0293416,tt0164917,,,,
tt0420260,3.0347552,9.245479,21.554293,-4.6397405,10.740755,2.6131675,7.0,68.0,1.429707,,,,,,
tt0368296,5.6604958,11.462655,20.584934,-3.7674317,7.972341,3.4012685,4.9,51.0,1.610079,tt0891520,,,,,
tt0061847,3.9906974,13.7655945,18.62742,-1.7509673,9.358664,3.1569552,8.15,39.0,3.411366000000001,tt0053114,,,,,
tt0098360,1.686366,13.684098,21.799797,-0.90411735,10.882378,0.6845432,7.15,61.0,3.469468,tt0108188,,,,,
tt0067148,4.878055,12.948117,19.039158,0.037861805,8.218547,1.06511,6.199999999999999,75.0,2.631502,tt0065755,,,,,
tt0384819,3.9958987,13.697734,21.21339,-3.631446,8.130913,3.3915544,6.65,65.0,6.415721,,,,,,
tt0778631,5.347758,10.396833,19.38656,-1.6949679,8.049824,3.2698765,6.6,18.0,1.817657,,,,,,
tt0275277,2.984729,12.714472,20.1797,0.13242812,7.8005524,0.8530917,7.6,69.0,11.562163,,,,,,
tt0891520,1.1580287,13.506164,20.388882,-3.1163745,11.561696,0.24238959,5.15,48.0,1.367306,tt0367913,,,,,
tt0781084,3.2143478,12.551538,20.080477,-2.635944,8.159264,3.6522188,5.199999999999999,41.0,1.079597,,,,,,
tt0164917,4.8967285,11.823636,19.567472,0.31068233,8.051706,1.1264583,6.3,18.0,2.863839,tt0348121,tt0293416,,,,
tt0197213,1.2209511,13.621513,20.043373,-2.7599623,8.127473,3.5154412,7.1,24.0,0.222935,,,,,,
tt0381348,3.4368985,13.9474535,17.616404,-1.0000542,8.139435,3.4432826,6.95,33.0,6.74453,,,,,,
